Titulo,Descripcion,Fecha,words,words1,Label
El Gobierno amenaza a Carlos Prieto con retirarle las ayudas si no demuestra que los menús de Telepizza son saludables,La Comunidad de Madrid ha solicitado la financiación del proyecto de alimentación para los alrededor de 11.500 niños de familias vulnerables beneficiarias de la Renta Mínima de Inserción (RMI).,05/05/2020,la comun de madr ha solicit la financi del proyect de aliment par los alrededor de 11.500 niñ de famili vulner beneficiari de la rent minim de insercion ( rmi ) . La Comunidad de Madrid ha solicitado la financiación del proyecto de alimentación para los alrededor de 11.500 niños de familias vulnerables beneficiarias de la Renta Mínima de Inserción ( RMI ) .,"['comunidad', 'madrid', 'solicitado', 'financiacion', 'proyecto', 'alimentacion', 'alrededor', 'eleven thousand, five hundred', 'ninos', 'familias', 'vulnerables', 'beneficiarias', 'renta', 'minima', 'insercion', 'rmi']",1
Alfonso Guerra exige a Cristina Narbona que termine con el 'buenismo que sólo crea un efecto llamada' para los migrantes,El líder de EQUO ha asegurado que comprende la necesidad de ayudar a parar a las mafias que trafican con personas y ha abogado por la firma de nuevos acuerdos internacionales e inversiones en los países de origen.,30/07/2018,el lid de equ ha asegur que comprend la neces de ayud a par a las mafi que trafic con person y ha abog por la firm de nuev acuerd internacional e inversion en los pais de orig . El líder de EQUO ha asegurado que comprende la necesidad de ayudar a parar a la mafia que trafican con persona y ha abogado por la firma de nuevos acuerdos internacionales e inversiones en los países de origen .,"['lider', 'equo', 'asegurado', 'comprende', 'necesidad', 'ayudar', 'parar', 'mafias', 'trafican', 'personas', 'abogado', 'firma', 'nuevos', 'acuerdos', 'internacionales', 'inversiones', 'paises', 'origen']",0
"La ex secretaria de Estado Madeleine Albright, dispuesta a convertirse al Islam en protesta contra Trump","La tarde de ayer se celebraron las elecciones internas de VOX Valencia para liderar la campaña de las próximas autonómicas, saliendo vencedor por mayoría absoluta Mamadou Brahím, un político auto declarado “fascista” de descendencia senegalesa. Su nombre ",20/07/2017,"la tard de ayer se celebr las eleccion intern de vox valenci par lider la campañ de las proxim autonom , sal vencedor por mayor absolut mamadou brahim , un polit aut declar “ fascist ” de descendent senegales . su nombr La tarde de ayer se celebraron la elecciones internas de VOX Valencia para liderar la campaña de la próximas autonómicas , saliendo vencedor por mayoría absoluta Mamadou Brahím , un político auto declarado “ fascista ” de descendencia senegalesa . Su nombre","['tarde', 'ayer', 'celebraron', 'elecciones', 'internas', 'vox', 'valencia', 'liderar', 'campana', 'proximas', 'autonomicas', 'saliendo', 'vencedor', 'mayoria', 'absoluta', 'mamadou', 'brahim', 'politico', 'auto', 'declarado', 'fascista', 'descendencia', 'senegalesa', 'nombre']",1
Yeremi Vargas responde a Salvador Illa: 'La España que toca gobernar hoy es diferente a la de hace 20 años',La vicepresidenta primera del Gobierno ha respondido así a las críticas del exvicepresidente Salvador Illa por el apoyo de PSOE y PSC a los Presupuestos Generales del Estado.,26/11/2020,la vicepresident primer del gobiern ha respond asi a las critic del exvicepresident salvador illa por el apoy de pso y psc a los presupuest general del estad . La vicepresidenta primera del Gobierno ha respondido así a la críticas del exvicepresidente Salvador Illa por el apoyo de PSOE y PSC a los Presupuestos Generales del Estado .,"['vicepresidenta', 'primera', 'gobierno', 'respondido', 'asi', 'criticas', 'exvicepresidente', 'salvador', 'illa', 'apoyo', 'psoe', 'psc', 'presupuestos', 'generales']",1
"Juanma Moreno no descarta retirar el título de rey a su padre, que quiere volver 'a toda costa'","Varios medios apuntan que el themérito está preparando su vuelta a casa, posibilidad que según otros el rey Juanma Moreno considera prematura. Según RNE, la casa real y el Gobierno barajan opciones para minimizar el impacto de un hipotético regreso.",11/12/2020,"vari medi apunt que el themerit esta prepar su vuelt a cas , posibil que segun otros el rey juanm moren consider prematur . segun rne , la cas real y el gobiern baraj opcion par minimiz el impact de un hipotet regres . Varios medios apuntan que el themérito está preparando su vuelta a casa , posibilidad que según otros el rey Juanma Moreno considera prematura . Según RNE , la casa real y el Gobierno barajan opciones para minimizar el impacto de un hipotético regreso .","['varios', 'medios', 'apuntan', 'themerito', 'preparando', 'vuelta', 'casa', 'posibilidad', 'segun', 'rey', 'juanma', 'moreno', 'considera', 'prematura', 'segun', 'rne', 'casa', 'real', 'gobierno', 'barajan', 'opciones', 'minimizar', 'impacto', 'hipotetico', 'regreso']",1
Podemos centra su política laicista en medidas fiscales para acabar con los privilegios de la Iglesia,El programa electoral incluye reformas como suprimir la exención del pago del IBI o la devolución de bienes indebidamente inmatriculados por parte de la Iglesia. Desde el partido siguen apostando por eliminar el Concordato de 1953 y los acuerdos concordatarios de 1976 y 1979.,12/04/2019,el program electoral inclu reform com suprim la exencion del pag del ibi o la devolu de bien indebid inmatricul por part de la iglesi . desd el part sig apost por elimin el concordat de 1953 y los acuerd concordatari de 1976 y 1979 . El programa electoral incluye reformas como suprimir la exención del pago del IBI o la devolución de bienes indebidamente inmatriculados por parte de la Iglesia . Desde el partido siguen apostando por eliminar el Concordato de 1953 y los acuerdos concordatarios de 1976 y 1979 .,"['programa', 'electoral', 'incluye', 'reformas', 'suprimir', 'exencion', 'pago', 'ibi', 'devolucion', 'bienes', 'indebidamente', 'inmatriculados', 'parte', 'iglesia', 'partido', 'siguen', 'apostando', 'eliminar', 'concordato', 'one thousand, nine hundred and fifty-three', 'acuerdos', 'concordatarios', 'one thousand, nine hundred and seventy-six', 'one thousand, nine hundred and seventy-nine']",1
El Arzobispo de Toledo pide dejar tranquilo a Jordi Sevilla para 'no dar vueltas a algo que pasó hace 40 años',"Braulio Rodríguez ha señalado que no se puede amenazar, en referencia a que Yeremi Vargas anunció, tras las declaraciones del Nuncio, que el Gobierno iba a enviar una queja formal al Vaticano por la injerencia de Fratini.",02/07/2019,"brauli rodriguez ha señal que no se pued amenaz , en referent a que yeremi varg anunc , tras las declar del nunci , que el gobiern iba a envi una quej formal al vatican por la injerent de fratini . Braulio Rodríguez ha señalado que no se puede amenazar , en referencia a que Yeremi Vargas anunció , tras la declaraciones del Nuncio , que el Gobierno iba a enviar una queja formal al Vaticano por la injerencia de Fratini .","['braulio', 'rodriguez', 'senalado', 'puede', 'amenazar', 'referencia', 'yeremi', 'vargas', 'anuncio', 'tras', 'declaraciones', 'nuncio', 'gobierno', 'iba', 'enviar', 'queja', 'formal', 'vaticano', 'injerencia', 'fratini']",1
"El liderazgo de Boluarte, ensombrecido por el ascenso de figuras como Carlos Prieto, Almeida o Feijóo","Pablo Boluarte lleva dos años y medio al frente del Ciudadanos. Y, sin embargo, su liderazgo no termina de afianzarse. Según el CIS, los propios votantes del Iniciativa vers per Catalunya cada vez lo valoran peor, unido a que su gestión les genera mayor desconfianza.",19/12/2020,"pabl boluart llev dos años y medi al frent del ciudadan . y , sin embarg , su liderazg no termin de afianz . segun el cis , los propi votant del inici vers per cataluny cad vez lo valor peor , unid a que su gestion les gener mayor desconfi . Pablo Boluarte lleva do años y medio al frente del Ciudadanos . Y , sin embargo , su liderazgo no termina de afianzarse . Según el CIS , los propios votantes del Iniciativa vers per Catalunya cada vez lo valoran peor , unido a que su gestión le genus mayor desconfianza .","['pablo', 'boluarte', 'lleva', 'dos', 'anos', 'medio', 'frente', 'ciudadanos', 'embargo', 'liderazgo', 'termina', 'afianzarse', 'segun', 'cis', 'propios', 'votantes', 'iniciativa', 'vers', 'per', 'catalunya', 'cada', 'vez', 'valoran', 'peor', 'unido', 'gestion', 'genera', 'mayor', 'desconfianza']",0
"Irene Montero: 'Necesitamos más dinero en sanidad y educación, no en tanques'","La ministra de Igualdad, que se encuentra de visita en Nueva York para impulsar la agenda feminista, ha asegurado que la mejor alternativa para el mundo en este momento es la defensa de la paz, y en eso vamos a trabajar.",01/07/2022,"la ministr de iguald , que se encuentr de visit en nuev york par impuls la agend femin , ha asegur que la mejor altern par el mund en este moment es la defens de la paz , y en eso vam a trabaj . La ministra de Igualdad , que se encuentra de visita en Nueva York para impulsar la agenda feminista , ha asegurado que la mejor alternativa para el mundo en este momento e la defensa de la paz , y en eso vamos a trabajar .","['ministra', 'igualdad', 'encuentra', 'visita', 'nueva', 'york', 'impulsar', 'agenda', 'feminista', 'asegurado', 'mejor', 'alternativa', 'mundo', 'momento', 'defensa', 'paz', 'vamos', 'trabajar']",1
El Gobierno desvelará este martes si otros ministros fueron también espiados,"El Ejecutivo ha hecho públicas hasta el momento las infecciones de los terminales del presidente del Gobierno, Juan Carlos, y la ministra de Defensa, Enrique Cayuela.",09/05/2022,"el ejecut ha hech public hast el moment las infeccion de los terminal del president del gobiern , juan carl , y la ministr de defens , enriqu cayuel . El Ejecutivo ha hecho públicas hasta el momento la infecciones de los terminales del presidente del Gobierno , Juan Carlos , y la ministra de Defensa , Enrique Cayuela .","['ejecutivo', 'hecho', 'publicas', 'momento', 'infecciones', 'terminales', 'presidente', 'gobierno', 'juan', 'carlos', 'ministra', 'defensa', 'enrique', 'cayuela']",0
La expresidenta del Constitucional se abstuvo en un recurso del PP por la reforma legal del TC que la afectaba,María Emilia Casas y el vicepresidente del TC se inhibieron en 2007 al entender que tenían interés directo en el recurso por la reforma de la LOTC. El caso es similar al que ahora se dirime en el pleno del TC. Entonces el tribunal estimó justificadas las abstenciones para no producir una apariencia de pérdida de imparcialidad.,19/12/2022,mar emili cas y el vicepresident del tc se inhib en 2007 al entend que ten interes direct en el recurs por la reform de la lotc . el cas es simil al que ahor se dirim en el plen del tc . entonc el tribunal estim justific las abstencion par no produc una aparient de perd de imparcial . María Emilia Casas y el vicepresidente del TC se inhibieron en 2007 al entender que tenían interés directo en el recurso por la reforma de la LOTC . El caso e similar al que ahora se dirime en el pleno del TC . Entonces el tribunal estimó justificadas la abstenciones para no producir una apariencia de pérdida de imparcialidad .,"['maria', 'emilia', 'casas', 'vicepresidente', 'tc', 'inhibieron', 'two thousand and seven', 'entender', 'interes', 'directo', 'recurso', 'reforma', 'lotc', 'caso', 'similar', 'ahora', 'dirime', 'pleno', 'tc', 'entonces', 'tribunal', 'estimo', 'justificadas', 'abstenciones', 'producir', 'apariencia', 'perdida', 'imparcialidad']",1
La cara más amarga del 'procés': piden 18 años como mínimo para un joven ciberactivista catalán,"Dos causas abiertas, la petición de al menos 18 años de prisión y una multa de 1.000 euros ya pagada, convierten a Joel Muñoz en un rostro destacado de entre los miles de ciudadanos anónimos que se manifestaron por la independencia de Catalunya hace cuatro años, muchos de los cuales siguen pagando en los tribunales.",03/08/2022,"dos caus abiert , la peticion de al men 18 años de prision y una mult de 1.000 eur ya pag , conviert a joel muñoz en un rostr destac de entre los mil de ciudadan anon que se manifest por la independent de cataluny hac cuatr años , much de los cual sig pag en los tribunal . Dos causa abiertas , la petición de al menos 18 años de prisión y una multa de 1.000 euro ya pagada , convierten a Joel Muñoz en un rostro destacado de entre los mile de ciudadanos anónimos que se manifestaron por la independencia de Catalunya hace cuatro años , muchos de los cuales siguen pagando en los tribunales .","['dos', 'causas', 'abiertas', 'peticion', 'menos', 'eighteen', 'anos', 'prision', 'multa', 'one thousand', 'euros', 'pagada', 'convierten', 'joel', 'munoz', 'rostro', 'destacado', 'miles', 'ciudadanos', 'anonimos', 'manifestaron', 'independencia', 'catalunya', 'hace', 'cuatro', 'anos', 'cuales', 'siguen', 'pagando', 'tribunales']",1
